Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),Source Notes,Internal Notes,
0059,Glennville Tattnall Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Glennville, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,Glennville,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Tattnall County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,+1-912-654-2454,https://web.archive.org/web/20191009142232/https://www.facebook.com/glennvillemuseum/,2019-10-09,mailto:glennwanishotel@gmail.com,https://web.archive.org/web/20191009142232/https://www.facebook.com/glennvillemuseum/,2019-10-09,http://www.glennvillega.com/Museum.html#anchor_107,https://web.archive.org/web/20191009142535/http://www.glennvillega.com/Museum.html,2019-10-09,1994,https://web.archive.org/web/20191009142535/http://www.glennvillega.com/Museum.html,2019-10-08,2016,https://web.archive.org/web/20191009142232/https://www.facebook.com/glennvillemuseum/,2019-10-09,,,,,,,,,,,,,glennvillemuseum,https://web.archive.org/web/20191009142232/https://www.facebook.com/glennvillemuseum/,2019-10-09,,Museum is in storage. It is the process of being moved to the Glennwanis Hotel once it is restored. Most updated information about museum is on Facebook page.,
0060,Hazlehurst–Jeff Davis Historical Museum Society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Hazlehurst, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"61 East Coffee Street, Hazlehurst, GA 31539",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Hazlehurst,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Jeff Davis County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"31.86852, -82.596244",https://www.geocod.io,2019-10-23,+1-912-551-9030,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:hjdhistoricalsociety@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,Hazlehurst-Jeff-Davis-Historical-Museum-Society-Inc-1772743082937586,https://web.archive.org/web/20191009144221/https://www.facebook.com/Hazlehurst-Jeff-Davis-Historical-Museum-Society-Inc-1772743082937586/,2019-10-09,,,
0061,Heard County Historical Center and Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Franklin, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"161 Shady Street, Franklin, GA 30217",https://web.archive.org/web/20191009151515/https://www.heardcountyga.com/museum.html,2019-10-09,Franklin,https://web.archive.org/web/20191009151515/https://www.heardcountyga.com/museum.html,2019-10-09,Heard County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.280497, -85.099242",https://www.geocod.io,2019-10-23,+1-706-675-6507,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@heardhistory.com,https://web.archive.org/web/20191009151005/http://www.heardhistory.com/,2019-10-09,http://www.heardhistory.com,https://web.archive.org/web/20191009151005/http://www.heardhistory.com/,2019-10-09,1979,https://web.archive.org/web/20191009151005/http://www.heardhistory.com/,2019-10-09,,,,Heard County Historical Society,https://web.archive.org/web/20191009151005/http://www.heardhistory.com/,2019-10-09,,,,364,https://web.archive.org/web/20191009151515/https://www.heardcountyga.com/museum.html,2019-10-09,30217,https://web.archive.org/web/20191009151515/https://www.heardcountyga.com/museum.html,2019-10-09,,,,,,
0062,Heritage Station Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Douglas, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"219 West Ward Street, Douglas, GA 31533",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Douglas,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Coffee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"31.509147, -82.85352",https://www.geocod.io,2019-10-23,+1-912-389-3461,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:cchs@cityofdouglas.com,https://web.archive.org/web/20191009152848/https://www.cityofdouglas.com/125/Heritage-Station-Museum,2019-10-09,https://www.cityofdouglas.com/125/Heritage-Station-Museum,https://web.archive.org/web/20191009152848/https://www.cityofdouglas.com/125/Heritage-Station-Museum,2019-10-09,1905,https://web.archive.org/web/20191009152848/https://www.cityofdouglas.com/125/Heritage-Station-Museum,2019-10-09,,,,,,,,,,,,,,,,,,,,,
0063,Herndon Home Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"587 University Place NW, Atlanta, GA 30314",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.755965, -84.406765",https://www.geocod.io,2019-10-23,+1-404-581-9813,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:jwsmith@herndonhome.org,https://web.archive.org/web/20191009153755/http://www.herndonhome.org/,2019-10-09,http://www.herndonhome.org/,https://web.archive.org/web/20191009153755/http://www.herndonhome.org/,2019-10-09,1908,https://web.archive.org/web/20191009154512/http://www.herndonhome.org/the-home/,2019-10-09,,,,Alonzo F. and Norris B. Herndon Foundation,https://web.archive.org/web/20191009153755/http://www.herndonhome.org/,2019-10-09,,,,,,,,,,,,,,,
0064,Hickory Hill,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Thomson, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"502 Hickory Hill Drive, Thomson, GA 30824",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Thomson,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,McDuffie County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.469663, -82.512789",https://www.geocod.io,2019-10-23,+1-706-595-7777,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:mzupan@hickory-hill.org,https://web.archive.org/web/20191009155339/http://www.hickory-hill.org/visit,2019-10-09,http://www.hickory-hill.org/,https://web.archive.org/web/20191009154847/http://www.hickory-hill.org/,2019-10-09,1904,https://web.archive.org/web/20191009154847/http://www.hickory-hill.org/,2019-10-09,,,,A Watson-Brown Foundation Historic Home,https://web.archive.org/web/20191009155143/https://www.watson-brown.org/,2019-10-09,,,,,,,,,,,,,,,
0065,High Museum of Art,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1280 Peachtree Street NE, Atlanta, GA 30309",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.789349, -84.385357",https://www.geocod.io,2019-10-23,+1-404-733-4400,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:highmuseum@woodruffcenter.org,,,http://www.high.org,https://web.archive.org/web/20191009160318/https://high.org/,2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,
0066,Hills and Dales Estate,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in LaGrange, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1916 Hills and Dales Drive, LaGrange, GA 30240",https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,LaGrange,https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,Troup County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,United States of America,https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,"33.039257, -85.048827",https://www.geocod.io,2019-10-23,+1-706-882-3242,https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,mailto:info@hillsanddales.org,,,http://www.hillsanddalesestate.org,https://web.archive.org/web/20191009161033/https://www.hillsanddales.org/,2019-10-09,1916,https://web.archive.org/web/20191009161137/https://www.hillsanddales.org/plan-your-visit/about-us/,2019-10-09,,,,,,,,,,,,,,,,,,,,,
0067,Historic Banning Mills,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"nature center in Whitesburg, Georgia, USA",,nature center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"205 Horseshoe Dam Road, Whitesburg, GA 30185",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Whitesburg,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Carroll County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.524719, -84.923616",https://www.geocod.io,2019-10-23,+1-770-834-9149,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@historicbanningmills.com,,,http://www.historicbanningmills.com,https://web.archive.org/web/20191009162546/http://www.historicbanningmills.com/,2019-10-09,1826,https://web.archive.org/web/20191009162546/http://www.historicbanningmills.com/,2019-10-09,,,,,,,,,,,,,,,,,,,,,
0068,"Historic Columbus Foundation, Inc.",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Columbus, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1440 Second Avenue, Columbus, GA 31901",https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,Columbus,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,Muscogee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,United States of America,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,"32.473967, -84.989875",https://www.geocod.io,2019-10-23,+1-706-322-0756,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:hcfinc@historiccolumbus.com,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,http://www.historiccolumbus.com,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,1966,https://web.archive.org/web/20191009170922/https://www.historiccolumbus.com/,2019-10-09,,,,,,,,,,5312,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,31906,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,"Mailing address is P.O. Box. Physical address is ""located at""",
0069,Historic Macon Foundation,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,"historical society in Macon, Georgia, USA",,historical society,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,"338 Poplar Street, Macon, GA 31201",https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,Macon,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,Bibb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,United States of America,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,"32.832692, -83.626198",https://www.geocod.io,2019-10-23,+1-478-742-5084,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,mailto:info@historicmacon.org,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,http://www.historicmacon.org/,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,1964,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,,,,,,,Sidney Lanier Cottage,https://web.archive.org/web/20191009173228/https://www.sidneylaniercottage.org/historic-home/,2019-10-09,,,,,,,,,,,,
0070,Sidney Lanier Cottage,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,"museum in Macon, Georgia, USA",,museum,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,"935 High Street, Macon, GA 31201",https://web.archive.org/web/20191009173439/https://www.sidneylaniercottage.org/contact/,2019-10-09,Macon,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,Bibb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,United States of America,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,"32.837624, -83.636326",https://www.geocod.io,2019-10-23,+1-478-743-3851,https://web.archive.org/web/20191009173439/https://www.sidneylaniercottage.org/contact/,2019-10-09,,,,https://www.sidneylaniercottage.org/,https://web.archive.org/web/20191009173020/https://www.sidneylaniercottage.org/,2019-10-09,1840,https://web.archive.org/web/20191009173228/https://www.sidneylaniercottage.org/historic-home/,2019-10-09,,,,Historic Macon Foundation,https://web.archive.org/web/20191009172509/http://www.historicmacon.org/,2019-10-09,,,,,,,,,,,,,,,
0071,Historic Oakland Foundation,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"heritage site in Atlanta, Georgia, USA",,heritage site,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"248 Oakland Avenue SE, Atlanta, GA 30312",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.748648, -84.374929",https://www.geocod.io,2019-10-23,+1-404-688-2107,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@oaklandcemetery.com,https://web.archive.org/web/20191009174133/https://oaklandcemetery.com/,2019-10-09,http://www.oaklandcemetery.com,https://web.archive.org/web/20191009174133/https://oaklandcemetery.com/,2019-10-09,1850,https://web.archive.org/web/20191009174443/https://oaklandcemetery.com/history/,2019-10-09,,,,,,,,,,,,,,,,,,,,,
