,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
1768,JapanFest,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"cultural festival in Atlanta, Georgia, USA",,cultural festival,https://web.archive.org/web/20200805184018/https://www.japanfest.org/,2020-08-05,,,,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://www.mapdevelopers.com/what-county-am-i-in.php,2020-08-04,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-404-842-0736,https://web.archive.org/web/20200805184018/https://www.japanfest.org/,2020-08-05,mailto:admin@japanfest.org,https://web.archive.org/web/20200805184018/https://www.japanfest.org/,2020-08-05,https://www.japanfest.org/,https://web.archive.org/web/20200805184018/https://www.japanfest.org/,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1769,John Hamm Performing Arts Series at Covenant College,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"conservatory in Lookout Mountain, Georgia, USA",,conservatory,https://web.archive.org/web/20200805184032/https://www.covenant.edu/academics/undergrad/music/john-hamm-performing-arts-series,2020-08-05,"Music Department, 14049 Scenic Highway, Lookout Mountain, GA 30750",https://web.archive.org/web/20200805184032/https://www.covenant.edu/academics/undergrad/music/john-hamm-performing-arts-series,2020-08-05,Lookout Mountain,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Dade County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"34.964447, -85.374522","https://www.google.com/maps/place/Dora+Maclellan+Brown+Memorial+Chapel/@34.964424,-85.3747443,21z",2020-08-04,+1-706-419-1459,https://web.archive.org/web/20200805184032/https://www.covenant.edu/academics/undergrad/music/john-hamm-performing-arts-series,2020-08-05,mailto:Hammseries@covenant.edu,https://web.archive.org/web/20200805184032/https://www.covenant.edu/academics/undergrad/music/john-hamm-performing-arts-series,2020-08-05,http://www.covenant.edu/JHPAS,https://web.archive.org/web/20200805184032/https://www.covenant.edu/academics/undergrad/music/john-hamm-performing-arts-series,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1770,Johns Creek Symphony Orchestra,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"symphony orchestra in Johns Creek, Georgia, USA",,symphony orchestra,https://web.archive.org/web/20200805184519/http://www.johnscreeksymphony.org/,2020-08-05,"11877 Douglas Road, Suite 102-294, Johns Creek, GA 30005",https://web.archive.org/web/20200805185756/http://www.johnscreeksymphony.org/contact/,2020-08-05,Johns Creek,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"34.070581, -84.206889","https://www.google.com/maps/place/11877+Douglas+Rd+Suite+102-294,+Johns+Creek,+GA+30005/@34.0705796,-84.2070257,21z",2020-08-04,+1-678-748-5802,https://web.archive.org/web/20200805185756/http://www.johnscreeksymphony.org/contact/,2020-08-05,mailto:johnscreeksymphony@gmail.com,https://web.archive.org/web/20200805185756/http://www.johnscreeksymphony.org/contact/,2020-08-05,http://www.johnscreeksymphony.org/,https://web.archive.org/web/20200805184519/http://www.johnscreeksymphony.org/,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1771,Keep Roberta/Crawford Beautiful,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit organization in Roberta, Georgia, USA",,not-for-profit organization,https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,"91 South Mathews Street, Roberta, GA 31078",https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,Roberta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Crawford County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"32.718206, -84.009763","https://www.google.com/maps/place/91+S+Mathews+St,+Roberta,+GA+31078/@32.7181994,-84.0098974,21z",2020-08-04,+1-478-836-4140,https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,mailto:cdickey@dickeyfarms.com,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,,,,"","","",,,,,,,417,https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,31078,https://web.archive.org/web/20200805184621/https://robertacrawfordchamber.org/business-directory/348/keep-robertacrawford-beautiful/,2020-08-05,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1772,Kids Video Connection,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Decatur, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200805185802/http://kidsvideoconnection.org/,2020-08-05,"2989 Patty Hollow Court, Decatur, GA 30034",https://web.archive.org/web/20200805185802/http://kidsvideoconnection.org/,2020-08-05,Decatur,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,DeKalb County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.669500, -84.268600","https://www.google.com/maps/place/2989+Patty+Hollow,+Decatur,+GA+30034/@33.6694971,-84.2687355,21z",2020-08-04,+1-404-993-5696,https://web.archive.org/web/20200805185802/http://kidsvideoconnection.org/,2020-08-05,mailto:info@kidsvideoconnection.org,https://web.archive.org/web/20200805185802/http://kidsvideoconnection.org/,2020-08-05,http://kidsvideoconnection.org/,https://web.archive.org/web/20200805185802/http://kidsvideoconnection.org/,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1773,LaGrange Symphony Orchestra,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"symphony orchestra in LaGrange, Georgia, USA",,symphony orchestra,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,,,,LaGrange,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Troup County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-706-882-0662,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,mailto:info@lagrangesymphony.org,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,http://www.lagrangesymphony.org/,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,,,,"","","",,,,,,,2321,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,30241,https://web.archive.org/web/20200805190647/http://www.lagrangesymphony.org/,2020-08-05,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1774,Little Actors Theatre of Valdosta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"theater in Valdosta, Georgia, USA",,theater,https://web.archive.org/web/20200805190807/https://littleactorstheatrevaldosta.com/,2020-08-05,"1108 South Patterson Street, Valdosta, GA 31601",https://web.archive.org/web/20200805190807/https://littleactorstheatrevaldosta.com/,2020-08-05,Valdosta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Lowndes County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"30.817266, -83.269688","https://www.google.com/maps/place/1108+S+Patterson+St,+Valdosta,+GA+31601/@30.8172641,-83.2698248,21z",2020-08-04,+1-229-292-4742,https://web.archive.org/web/20200805190807/https://littleactorstheatrevaldosta.com/,2020-08-05,,,,https://littleactorstheatrevaldosta.com/,https://web.archive.org/web/20200805190807/https://littleactorstheatrevaldosta.com/,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1775,Little Five Alive,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Atlanta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200805191027/http://www.littlefiveartsalive.com/home.html,2020-08-05,"1194 Mansfield Avenue NE, Atlanta, GA, 30307",https://web.archive.org/web/20200805191027/http://www.littlefiveartsalive.com/home.html,2020-08-05,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.767941, -84.348331","https://www.google.com/maps/place/1194+Mansfield+Ave+NE,+Atlanta,+GA+30307/@33.7679395,-84.3484673,21z",2020-08-04,+1-404-808-1122,https://web.archive.org/web/20200805191027/http://www.littlefiveartsalive.com/home.html,2020-08-05,mailto:info@littlefiveartsalive.com,https://web.archive.org/web/20200805191722/http://www.littlefiveartsalive.com/contact-us.html,2020-08-05,http://www.littlefiveartsalive.com/,https://web.archive.org/web/20200805191027/http://www.littlefiveartsalive.com/home.html,2020-08-05,,,,"","","",,,,,,,,,,,,,littlefivepointsartsalive,https://web.archive.org/web/20200805191831/https://www.facebook.com/littlefivepointsartsalive/,2020-08-05,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1776,Live Arts Theatre,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"theater in Atlanta, Georgia, USA",,theater,https://web.archive.org/web/20200805191354/http://liveartstheatre.org/,2020-08-05,"3211 Bolissa Drive, Atlanta, GA 30340",https://web.archive.org/web/20200805192052/http://liveartstheatre.org/contact-page/,2020-08-05,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://www.mapdevelopers.com/what-county-am-i-in.php,2020-08-04,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.883113, -84.231523","https://www.google.com/maps/place/Concertplus/@33.8831112,-84.2316594,21z",2020-08-04,+1-678-615-8392,https://web.archive.org/web/20200805192052/http://liveartstheatre.org/contact-page/,2020-08-05,mailto:info@liveartstheatre.org,https://web.archive.org/web/20200805192052/http://liveartstheatre.org/contact-page/,2020-08-05,http://liveartstheatre.org/,https://web.archive.org/web/20200805191354/http://liveartstheatre.org/,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1777,Loop It Up Savannah,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Savannah, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200805191332/https://www.loopitupsavannah.com/,2020-08-05,"1106 East 59th Street, Savannah, GA 31404",https://web.archive.org/web/20200805191332/https://www.loopitupsavannah.com/,2020-08-05,Savannah,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Chatham County,https://www.mapdevelopers.com/what-county-am-i-in.php,2020-08-04,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"32.035702, -81.089742","https://www.google.com/maps/place/Loop+It+Up+Savannah+Inc./@32.0356861,-81.0902841,19z",2020-08-04,+1-912-660-2812,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,https://www.loopitupsavannah.com/,https://web.archive.org/web/20200805191332/https://www.loopitupsavannah.com/,2020-08-05,2008,https://web.archive.org/web/20200805191332/https://www.loopitupsavannah.com/,2020-08-05,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1778,Macon Film Festival,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"film festival in Macon, Georgia, USA",,film festival,https://web.archive.org/web/20200805191340/http://www.maconfilmfestival.com/,2020-08-05,,,,Macon,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Bibb County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-478-227-3840,https://web.archive.org/web/20200805194107/http://www.maconfilmfestival.com/music,2020-08-05,mailto:info.maconfilmfestival@gmail.com,https://web.archive.org/web/20200805194107/http://www.maconfilmfestival.com/music,2020-08-05,http://www.maconfilmfestival.com/,https://web.archive.org/web/20200805191340/http://www.maconfilmfestival.com/,2020-08-05,,,,"","","",,,,,,,929,https://web.archive.org/web/20200805194107/http://www.maconfilmfestival.com/music,2020-08-05,31202,https://web.archive.org/web/20200805194107/http://www.maconfilmfestival.com/music,2020-08-05,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1779,Macon Pops,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"symphony orchestra in Macon, Georgia, USA",,symphony orchestra,https://web.archive.org/web/20200805191943/https://maconpops.com/,2020-08-05,,,,Macon,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Bibb County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-478-471-2007,https://web.archive.org/web/20200805194054/https://maconpops.com/461-2/,2020-08-05,mailto:info@maconpops.com,https://web.archive.org/web/20200805194054/https://maconpops.com/461-2/,2020-08-05,https://maconpops.com/,https://web.archive.org/web/20200805191943/https://maconpops.com/,2020-08-05,,,,"","","",,,,,,,6295,https://web.archive.org/web/20200805194054/https://maconpops.com/461-2/,2020-08-05,31208,https://web.archive.org/web/20200805194054/https://maconpops.com/461-2/,2020-08-05,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1780,Better Hometown Blackshear,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"government agency in Blackshear, Georgia, USA",,government agency,https://web.archive.org/web/20200805194541/https://betterhometownblackshear.org/,2020-08-05,"318 Taylor Street, Blackshear, GA 31516",https://web.archive.org/web/20200805194541/https://betterhometownblackshear.org/contact/,2020-08-05,Blackshear,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Pierce County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"31.302701, -82.240448","https://www.google.com/maps/place/Better+Hometown+Blackshear/@31.3026893,-82.2409871,19z",2020-08-04,+1-912-590-2200,https://web.archive.org/web/20200805194541/https://betterhometownblackshear.org/contact/,2020-08-05,mailto:info@visitblackshear.com,https://web.archive.org/web/20200805194541/https://betterhometownblackshear.org/contact/,2020-08-05,https://betterhometownblackshear.org,https://web.archive.org/web/20200805194541/https://betterhometownblackshear.org,2020-08-05,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
