Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0347,Norcross Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Norcross, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"6025 Buford Highway Norcross, GA 30071",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Norcross,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0348,Peachtree Corners Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Peachtree Corners, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"5570 Spalding Drive, Peachtree Corners, GA 30092",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Peachtree Corners,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0349,Suwanee Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Suwanee, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"361 Main Street, Suwanee, GA 30024",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Suwanee,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gwinnett County,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-978-5154,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://www.gwinnettpl.org/locations-and-hours/,https://web.archive.org/web/20191108141143/https://www.gwinnettpl.org/locations-and-hours/,2019-11-08,,,,"","","",Gwinnett County Public Library,https://web.archive.org/web/20191022192547/https://www.gwinnettpl.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0350,North Hall Technology Center Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gainesville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"4175 Nopone Road, Suite B, Gainesville, GA 30506",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gainesville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hall County,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-532-3311,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://hallcountylibrary.org/index.php/branch-locations,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,,,,"","","",Hall County Library System,https://web.archive.org/web/20191022192637/https://hallcountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-12 JL
0351,Blackshear Place Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gainesville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2927 Atlanta Highway, Gainesville, GA 30507",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gainesville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hall County,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-532-3311,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://hallcountylibrary.org/index.php/branch-locations,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,,,,"","","",Hall County Library System,https://web.archive.org/web/20191022192637/https://hallcountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0352,Gainesville Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gainesville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"127 Main Street NW, Gainesville, GA 30501",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gainesville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hall County,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-532-3311,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://hallcountylibrary.org/index.php/branch-locations,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,,,,"","","",Hall County Library System,https://web.archive.org/web/20191022192637/https://hallcountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0353,Murrayville Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Gainesville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"4796 Thompson Bridge Road, Gainesville, GA 30507",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gainesville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hall County,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-532-3311,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://hallcountylibrary.org/index.php/branch-locations,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,,,,"","","",Hall County Library System,https://web.archive.org/web/20191022192637/https://hallcountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0354,Spout Springs Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Flowery Branch, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"6488 Spout Springs Road, Flowery Branch, GA 30542",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Flowery Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hall County,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-532-3311,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://hallcountylibrary.org/index.php/branch-locations,https://web.archive.org/web/20191108143816/https://hallcountylibrary.org/index.php/branch-locations,2019-11-08,,,,"","","",Hall County Library System,https://web.archive.org/web/20191022192637/https://hallcountylibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0355,Hart County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Hartwell, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"150 Benson Street, Hartwell, GA 30643",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hartwell,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hart County,https://web.archive.org/web/20191022192727/http://www.hartcountylibrary.com/,2019-10-22,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-376-4655,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:info@hartcountylibrary.com,https://web.archive.org/web/20191022192727/http://www.hartcountylibrary.com/,2019-10-22,http://www.hartcountylibrary.com/,https://web.archive.org/web/20191022192727/http://www.hartcountylibrary.com/,2019-10-22,1938,https://web.archive.org/web/20191022192727/http://www.hartcountylibrary.com/,2019-10-22,"","","",Hart County Library System,https://web.archive.org/web/20191022192727/http://www.hartcountylibrary.com/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0356,Cochran Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Stockbridge, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"174 Burke Street, Stockbridge, GA 30281",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Stockbridge,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Henry County,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-678-432-5353,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://henrylibraries.org/locations-hours/,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,,,,"","","",Henry County Library System,https://web.archive.org/web/20191022193011/http://henrylibraries.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0357,Fairview Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Stockbridge, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"28 Austin Road, Stockbridge, GA 30281",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Stockbridge,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Henry County,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-678-432-5353,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://henrylibraries.org/locations-hours/,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,,,,"","","",Henry County Library System,https://web.archive.org/web/20191022193011/http://henrylibraries.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
0358,Fortson Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Hampton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"61 McDonough Street, Hampton, GA 30228",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hampton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Henry County,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-678-432-5353,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://henrylibraries.org/locations-hours/,https://web.archive.org/web/20191108144840/http://henrylibraries.org/locations-hours/,2019-11-08,,,,"","","",Henry County Library System,https://web.archive.org/web/20191022193011/http://henrylibraries.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-10 JL
